FID1 IID1 FID2 IID2 RT EZ Z0 Z1 Z2 PI_HAT PHE DST PPC RATIO
0 GSO-38 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.682833 0.0142 0.6667
0 GSO-38 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.687717 0.8633 4.0
0 GSO-38 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.690029 0.5 2.0
0 GSO-38 0 GSO-2 OT 0 0.7649 0.2215 0.0136 0.1244 -1 0.739904 0.5 2.0
0 GSO-38 0 GSO-45 OT 0 0.8227 0.1773 0.0 0.0887 -1 0.720775 0.5 2.0
0 GSO-38 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.710359 0.5 2.0
0 GSO-38 0 GSO-22 OT 0 0.8274 0.1726 0.0 0.0863 -1 0.71267 0.8633 4.0
0 GSO-38 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.675174 0.1367 1.1429
0 GSO-38 0 GSO-65 OT 0 1.0 0.0 0.0 0.0 -1 0.698103 0.0502 0.875
0 GSO-38 0 GSO-128 OT 0 0.8453 0.0 0.1547 0.1547 -1 0.749838 0.7081 2.75
0 GSO-38 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.643305 0.0142 0.6667
0 GSO-38 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.677116 0.5 2.0
0 GSO-38 0 GSO-139 OT 0 0.8906 0.0 0.1094 0.1094 -1 0.740152 0.0142 0.6667
0 GSO-38 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.723546 0.7081 2.75
0 GSO-38 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.671706 0.0502 0.875
0 GSO-38 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.706328 0.5 2.0
0 GSO-38 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.655762 0.2919 1.5
0 GSO-38 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.699128 0.1367 1.1429
0 GSO-38 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.678181 0.0031 0.5
0 GSO-38 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.687967 0.5 2.0
0 GSO-38 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.683879 0.2919 1.5
0 GSO-38 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.702 0.5 2.0
0 GSO-38 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.689988 0.7081 2.75
0 GSO-38 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.690055 0.7081 2.75
0 GSO-38 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.64562 0.0502 0.875
0 GSO-38 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.698625 0.5 2.0
0 GSO-111 0 GSO-20 OT 0 1.0 0.0 0.0 0.0 -1 0.71752 0.1367 1.1429
0 GSO-111 0 GSO-28 OT 0 1.0 0.0 0.0 0.0 -1 0.681513 0.2919 1.5
0 GSO-111 0 GSO-115 OT 0 1.0 0.0 0.0 0.0 -1 0.707401 0.0502 0.875
0 GSO-111 0 GSO-125 OT 0 1.0 0.0 0.0 0.0 -1 0.671827 0.7081 2.75
0 GSO-111 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.686401 0.5 2.0
0 GSO-111 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.687355 0.1367 1.1429
0 GSO-111 0 GSO-141 OT 0 0.8973 0.0 0.1027 0.1027 -1 0.739484 0.1367 1.1429
0 GSO-111 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.697914 0.1367 1.1429
0 GSO-111 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.669312 0.0142 0.6667
0 GSO-111 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.689636 0.5 2.0
0 GSO-111 0 GSO-22 OT 0 0.9321 0.0593 0.0086 0.0382 -1 0.720609 0.1367 1.1429
0 GSO-111 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.670651 0.1367 1.1429
0 GSO-111 0 GSO-65 OT 0 1.0 0.0 0.0 0.0 -1 0.688764 0.1367 1.1429
0 GSO-111 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.675341 0.5 2.0
0 GSO-111 0 GSO-116 OT 0 0.8853 0.0 0.1147 0.1147 -1 0.735868 0.0502 0.875
0 GSO-111 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.667914 0.0502 0.875
0 GSO-111 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.72352 0.2919 1.5
0 GSO-111 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.718102 0.1367 1.1429
0 GSO-111 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.70618 0.1367 1.1429
0 GSO-111 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.676235 0.5 2.0
0 GSO-111 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.707244 0.0142 0.6667
0 GSO-111 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.699693 0.7081 2.75
0 GSO-111 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.689561 0.0502 0.875
0 GSO-111 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.697513 0.0031 0.5
0 GSO-111 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.680824 0.5 2.0
0 GSO-111 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.678106 0.1367 1.1429
0 GSO-111 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.696965 0.2919 1.5
0 GSO-111 0 GSO-94 OT 0 0.8036 0.1697 0.0267 0.1116 -1 0.737987 0.2919 1.5
0 GSO-111 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.726557 0.1367 1.1429
0 GSO-111 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.694996 0.2919 1.5
0 GSO-20 0 GSO-28 OT 0 1.0 0.0 0.0 0.0 -1 0.707279 0.1367 1.1429
0 GSO-20 0 GSO-115 OT 0 1.0 0.0 0.0 0.0 -1 0.699737 0.0142 0.6667
0 GSO-20 0 GSO-125 OT 0 1.0 0.0 0.0 0.0 -1 0.660834 0.0502 0.875
0 GSO-20 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.685285 0.1367 1.1429
0 GSO-20 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.694525 0.2919 1.5
0 GSO-20 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.686855 0.2919 1.5
0 GSO-20 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.689207 0.0142 0.6667
0 GSO-20 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.671421 0.0031 0.5
0 GSO-20 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.681231 0.0031 0.5
0 GSO-20 0 GSO-22 OT 0 0.8902 0.1098 0.0 0.0549 -1 0.713089 0.8633 4.0
0 GSO-20 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.663622 0.1367 1.1429
0 GSO-20 0 GSO-65 OT 0 0.9625 0.0375 0.0 0.0188 -1 0.708996 0.1367 1.1429
0 GSO-20 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.675738 0.5 2.0
0 GSO-20 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.729301 0.2919 1.5
0 GSO-20 0 GSO-92 OT 0 0.9435 0.0163 0.0402 0.0484 -1 0.72499 0.5 2.0
0 GSO-20 0 GSO-139 OT 0 0.7224 0.2087 0.0689 0.1733 -1 0.754455 0.5 2.0
0 GSO-20 0 GSO-123 OT 0 0.8794 0.0 0.1206 0.1206 -1 0.742879 0.0502 0.875
0 GSO-20 0 GSO-97 OT 0 0.8683 0.0 0.1317 0.1317 -1 0.746824 0.2919 1.5
0 GSO-20 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.692964 0.1367 1.1429
0 GSO-20 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.703369 0.1367 1.1429
0 GSO-20 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.681917 0.2919 1.5
0 GSO-20 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.694589 0.0001 0.25
0 GSO-20 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.665306 0.0502 0.875
0 GSO-20 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.676407 0.1367 1.1429
0 GSO-20 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.720294 0.2919 1.5
0 GSO-20 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.718 0.7081 2.75
0 GSO-20 0 GSO-94 OT 0 0.7071 0.2244 0.0685 0.1807 -1 0.756064 0.8633 4.0
0 GSO-20 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.723439 0.5 2.0
0 GSO-20 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.70929 0.1367 1.1429
0 GSO-28 0 GSO-115 OT 0 1.0 0.0 0.0 0.0 -1 0.718261 0.0502 0.875
0 GSO-28 0 GSO-125 OT 0 1.0 0.0 0.0 0.0 -1 0.672675 0.1367 1.1429
0 GSO-28 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.682595 0.0502 0.875
0 GSO-28 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.68297 0.0142 0.6667
0 GSO-28 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.68811 0.2919 1.5
0 GSO-28 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.688298 0.0031 0.5
0 GSO-28 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.67483 0.0031 0.5
0 GSO-28 0 GSO-18 OT 0 0.9303 0.0607 0.009 0.0393 -1 0.720877 0.2919 1.5
0 GSO-28 0 GSO-22 OT 0 1.0 0.0 0.0 0.0 -1 0.676438 0.1367 1.1429
0 GSO-28 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.681417 0.7081 2.75
0 GSO-28 0 GSO-65 OT 0 0.8637 0.1363 0.0 0.0681 -1 0.710189 0.0031 0.5
0 GSO-28 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.720454 0.2919 1.5
0 GSO-28 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.68135 0.6473 2.5
0 GSO-28 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.675618 0.4251 1.8
0 GSO-28 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.70322 0.1367 1.1429
0 GSO-28 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.70951 0.0502 0.875
0 GSO-28 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.708537 0.0502 0.875
0 GSO-28 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.690385 0.0502 0.875
0 GSO-28 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.698426 0.0502 0.875
0 GSO-28 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.719586 0.2919 1.5
0 GSO-28 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.69222 0.0502 0.875
0 GSO-28 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.687984 0.1367 1.1429
0 GSO-28 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.69676 0.0031 0.5
0 GSO-28 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.679706 0.0502 0.875
0 GSO-28 0 GSO-86 OT 0 0.7169 0.223 0.0601 0.1716 -1 0.753472 0.0142 0.6667
0 GSO-28 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.698864 0.2919 1.5
0 GSO-28 0 GSO-19 OT 0 0.9691 0.0309 0.0 0.0155 -1 0.714186 0.1367 1.1429
0 GSO-28 0 GSO-63 OT 0 0.905 0.095 0.0 0.0475 -1 0.714065 0.2919 1.5
0 GSO-115 0 GSO-125 OT 0 1.0 0.0 0.0 0.0 -1 0.653127 0.0031 0.5
0 GSO-115 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.683788 0.0502 0.875
0 GSO-115 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.698049 0.0502 0.875
0 GSO-115 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.683277 0.0031 0.5
0 GSO-115 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.701836 0.0142 0.6667
0 GSO-115 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.70287 0.0031 0.5
0 GSO-115 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.719246 0.2919 1.5
0 GSO-115 0 GSO-22 OT 0 1.0 0.0 0.0 0.0 -1 0.717182 0.0502 0.875
0 GSO-115 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.676708 0.0001 0.25
0 GSO-115 0 GSO-65 OT 0 1.0 0.0 0.0 0.0 -1 0.706528 0.0142 0.6667
0 GSO-115 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.695252 0.8633 4.0
0 GSO-115 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.704161 0.0502 0.875
0 GSO-115 0 GSO-92 OT 0 0.8379 0.1088 0.0533 0.1077 -1 0.738957 0.0502 0.875
0 GSO-115 0 GSO-139 OT 0 0.8148 0.0 0.1852 0.1852 -1 0.753942 0.0502 0.875
0 GSO-115 0 GSO-123 OT 0 0.8804 0.0 0.1196 0.1196 -1 0.742234 0.0142 0.6667
0 GSO-115 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.6921 0.0005 0.3636
0 GSO-115 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.671766 0.1367 1.1429
0 GSO-115 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.722709 0.0502 0.875
0 GSO-115 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.685313 0.0502 0.875
0 GSO-115 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.728091 0.1367 1.1429
0 GSO-115 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.703133 0.0142 0.6667
0 GSO-115 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.677827 0.1367 1.1429
0 GSO-115 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.729994 0.0142 0.6667
0 GSO-115 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.706315 0.0031 0.5
0 GSO-115 0 GSO-94 OT 0 0.7028 0.2106 0.0867 0.1919 -1 0.759768 0.2919 1.5
0 GSO-115 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.690841 0.0502 0.875
0 GSO-115 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.725201 0.1367 1.1429
0 GSO-125 0 GSO-87 OT 0 1.0 0.0 0.0 0.0 -1 0.716252 0.1367 1.1429
0 GSO-125 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.683096 0.0502 0.875
0 GSO-125 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.667468 0.0502 0.875
0 GSO-125 0 GSO-2 OT 0 0.7501 0.1798 0.07 0.16 -1 0.751596 0.1367 1.1429
0 GSO-125 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.709773 0.1367 1.1429
0 GSO-125 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.726521 0.7081 2.75
0 GSO-125 0 GSO-22 OT 0 1.0 0.0 0.0 0.0 -1 0.696549 0.5 2.0
0 GSO-125 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.688725 0.1367 1.1429
0 GSO-125 0 GSO-65 OT 0 0.6078 0.3875 0.0047 0.1984 -1 0.755603 0.2919 1.5
0 GSO-125 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.656578 0.8633 4.0
0 GSO-125 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.68441 0.0502 0.875
0 GSO-125 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.687974 0.8633 4.0
0 GSO-125 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.670917 0.0031 0.5
0 GSO-125 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.670351 0.1367 1.1429
0 GSO-125 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.663263 0.0142 0.6667
0 GSO-125 0 GSO-138 OT 0 0.6946 0.1642 0.1412 0.2233 -1 0.770404 0.7081 2.75
0 GSO-125 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.69925 0.0142 0.6667
0 GSO-125 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.662217 0.5 2.0
0 GSO-125 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.693396 0.0502 0.875
0 GSO-125 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.660185 0.0142 0.6667
0 GSO-125 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.717509 0.1367 1.1429
0 GSO-125 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.674661 0.0005 0.3636
0 GSO-125 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.676287 0.0502 0.875
0 GSO-125 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.670201 0.0031 0.5
0 GSO-125 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.677567 0.1367 1.1429
0 GSO-125 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.657176 0.2919 1.5
0 GSO-87 0 GSO-120 OT 0 1.0 0.0 0.0 0.0 -1 0.703507 0.0142 0.6667
0 GSO-87 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.651963 0.0502 0.875
0 GSO-87 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.675683 0.1367 1.1429
0 GSO-87 0 GSO-45 OT 0 0.9155 0.0 0.0845 0.0845 -1 0.730195 0.0502 0.875
0 GSO-87 0 GSO-18 OT 0 0.9475 0.0 0.0525 0.0525 -1 0.726481 0.2919 1.5
0 GSO-87 0 GSO-22 OT 0 1.0 0.0 0.0 0.0 -1 0.693219 0.1367 1.1429
0 GSO-87 0 GSO-78 OT 0 0.6463 0.1489 0.2048 0.2792 -1 0.78705 0.5 2.0
0 GSO-87 0 GSO-65 OT 0 0.9389 0.0 0.0611 0.0611 -1 0.726583 0.0502 0.875
0 GSO-87 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.66961 0.2919 1.5
0 GSO-87 0 GSO-116 OT 0 0.688 0.312 0.0 0.156 -1 0.736041 0.0142 0.6667
0 GSO-87 0 GSO-92 OT 0 0.6258 0.2746 0.0995 0.2369 -1 0.770537 0.5 2.0
0 GSO-87 0 GSO-139 OT 0 0.8537 0.1463 0.0 0.0731 -1 0.724229 0.0031 0.5
0 GSO-87 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.697066 0.2919 1.5
0 GSO-87 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.678417 0.0142 0.6667
0 GSO-87 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.690316 0.2919 1.5
0 GSO-87 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.705871 0.0502 0.875
0 GSO-87 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.699768 0.5 2.0
0 GSO-87 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.726083 0.0502 0.875
0 GSO-87 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.680165 0.0142 0.6667
0 GSO-87 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.706028 0.1367 1.1429
0 GSO-87 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.684714 0.1367 1.1429
0 GSO-87 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.697008 0.2919 1.5
0 GSO-87 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.716366 0.5 2.0
0 GSO-87 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.699224 0.9498 6.5
0 GSO-87 0 GSO-63 OT 0 0.9372 0.0182 0.0447 0.0537 -1 0.726482 0.2919 1.5
0 GSO-120 0 GSO-141 OT 0 1.0 0.0 0.0 0.0 -1 0.745415 0.5 2.0
0 GSO-120 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.696243 0.0502 0.875
0 GSO-120 0 GSO-45 OT 0 0.9645 0.004 0.0315 0.0335 -1 0.721133 0.0031 0.5
0 GSO-120 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.695835 0.5 2.0
0 GSO-120 0 GSO-22 OT 0 0.9326 0.0081 0.0593 0.0634 -1 0.729598 0.2919 1.5
0 GSO-120 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.722673 0.1367 1.1429
0 GSO-120 0 GSO-65 OT 0 1.0 0.0 0.0 0.0 -1 0.700319 0.0142 0.6667
0 GSO-120 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.66723 0.2919 1.5
0 GSO-120 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.708472 0.0031 0.5
0 GSO-120 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.710974 0.1367 1.1429
0 GSO-120 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.722996 0.0142 0.6667
0 GSO-120 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.722443 0.7081 2.75
0 GSO-120 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.700372 0.0502 0.875
0 GSO-120 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.704031 0.0502 0.875
0 GSO-120 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.682575 0.0502 0.875
0 GSO-120 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.69032 0.2919 1.5
0 GSO-120 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.710717 0.0142 0.6667
0 GSO-120 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.706 0.0005 0.3636
0 GSO-120 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.689986 0.1367 1.1429
0 GSO-120 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.71706 0.2919 1.5
0 GSO-120 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.700818 0.5 2.0
0 GSO-120 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.699764 0.5 2.0
0 GSO-120 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.699912 0.5 2.0
0 GSO-120 0 GSO-63 OT 0 0.6912 0.2511 0.0577 0.1832 -1 0.755876 0.9858 14.0
0 GSO-141 0 GSO-2 OT 0 1.0 0.0 0.0 0.0 -1 0.699076 0.0142 0.6667
0 GSO-141 0 GSO-45 OT 0 1.0 0.0 0.0 0.0 -1 0.689488 0.0142 0.6667
0 GSO-141 0 GSO-18 OT 0 1.0 0.0 0.0 0.0 -1 0.67532 0.2919 1.5
0 GSO-141 0 GSO-22 OT 0 0.8604 0.0961 0.0435 0.0915 -1 0.734723 0.7081 2.75
0 GSO-141 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.717706 0.0142 0.6667
0 GSO-141 0 GSO-65 OT 0 1.0 0.0 0.0 0.0 -1 0.65775 0.0031 0.5
0 GSO-141 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.686372 0.0502 0.875
0 GSO-141 0 GSO-116 OT 0 0.7783 0.0949 0.1267 0.1742 -1 0.758597 0.0005 0.3636
0 GSO-141 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.664385 0.007 0.5556
0 GSO-141 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.698951 0.1367 1.1429
0 GSO-141 0 GSO-123 OT 0 1.0 0.0 0.0 0.0 -1 0.730949 0.2919 1.5
0 GSO-141 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.698628 0.2919 1.5
0 GSO-141 0 GSO-138 OT 0 1.0 0.0 0.0 0.0 -1 0.696244 0.0502 0.875
0 GSO-141 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.678987 0.0142 0.6667
0 GSO-141 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.718554 0.0502 0.875
0 GSO-141 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.666738 0.0031 0.5
0 GSO-141 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.701405 0.0142 0.6667
0 GSO-141 0 GSO-12 OT 0 1.0 0.0 0.0 0.0 -1 0.685303 0.1367 1.1429
0 GSO-141 0 GSO-26 OT 0 1.0 0.0 0.0 0.0 -1 0.6828 0.0502 0.875
0 GSO-141 0 GSO-86 OT 0 1.0 0.0 0.0 0.0 -1 0.686792 0.2919 1.5
0 GSO-141 0 GSO-94 OT 0 1.0 0.0 0.0 0.0 -1 0.699676 0.2919 1.5
0 GSO-141 0 GSO-19 OT 0 1.0 0.0 0.0 0.0 -1 0.709333 0.5 2.0
0 GSO-141 0 GSO-63 OT 0 1.0 0.0 0.0 0.0 -1 0.698684 0.5 2.0
0 GSO-2 0 GSO-45 OT 0 0.9124 0.0 0.0876 0.0876 -1 0.731252 0.0031 0.5
0 GSO-2 0 GSO-18 OT 0 0.8365 0.0999 0.0636 0.1136 -1 0.740944 0.0502 0.875
0 GSO-2 0 GSO-22 OT 0 0.8981 0.0 0.1019 0.1019 -1 0.738521 0.0502 0.875
0 GSO-2 0 GSO-78 OT 0 1.0 0.0 0.0 0.0 -1 0.721496 0.0142 0.6667
0 GSO-2 0 GSO-65 OT 0 0.9627 0.0 0.0373 0.0373 -1 0.719489 0.0142 0.6667
0 GSO-2 0 GSO-128 OT 0 1.0 0.0 0.0 0.0 -1 0.728795 0.7081 2.75
0 GSO-2 0 GSO-116 OT 0 1.0 0.0 0.0 0.0 -1 0.710431 0.0142 0.6667
0 GSO-2 0 GSO-92 OT 0 1.0 0.0 0.0 0.0 -1 0.698538 0.0502 0.875
0 GSO-2 0 GSO-139 OT 0 1.0 0.0 0.0 0.0 -1 0.713518 0.0005 0.3636
0 GSO-2 0 GSO-123 OT 0 0.9277 0.0 0.0723 0.0723 -1 0.729978 0.0142 0.6667
0 GSO-2 0 GSO-97 OT 0 1.0 0.0 0.0 0.0 -1 0.685607 0.0502 0.875
0 GSO-2 0 GSO-138 OT 0 0.7592 0.1031 0.1378 0.1893 -1 0.762673 0.5 2.0
0 GSO-2 0 GSO-31 OT 0 1.0 0.0 0.0 0.0 -1 0.683939 0.0031 0.5
0 GSO-2 0 GSO-15 OT 0 1.0 0.0 0.0 0.0 -1 0.706953 0.0005 0.3636
0 GSO-2 0 GSO-59 OT 0 1.0 0.0 0.0 0.0 -1 0.704088 0.0 0.1538
0 GSO-2 0 GSO-58 OT 0 1.0 0.0 0.0 0.0 -1 0.704259 0.0031 0.5
